Title,Class
"Understanding the media, a practical guide",30
Understanding cognitive science,15
"Ads, fads, and consumer culture, advertising's impact on American character and society",65
"Polymer materials, block-copolymers, nanocomposites, organic/inorganic hybrids, polymethylenes",66
"Peggy Guggenheim & Frederick Kiesler, the story of art of this century ; [published on the occasion of the Exhibition ""Peggy and Kiesler: the Collector and the Visionary"" ; Peggy Guggenheim Collection, Venice, 10 October 2003 - 9 January 2005]",70
"Religion in Europe, contemporary perspectives",20
"Hooray for Yiddish!, a book about English",42
"The vampyre, a tale ; and Ernestus Berchtold; or, The modern Œdipus",82
Dilemmas of humanitarian aid in the twentieth century,32
Business analysis,65
"Thoreau's rediscovered last manuscript, Wild fruits",58
Readings from Karl Marx,33
"Renaissance love, eros, passion, and friendship in Italian art around 1500",70
Logic and information flow,51
Traditional techniques in classical Hebrew verse,89
Noninvasive Imaging of Myocardial Ischemia,61
A theory of constitutional rights,34
"Changing Contours of Indian Agriculture, Investment, Income and Non-farm Employment",33
"Postmodernist culture, an introduction to theories of the contemporary",30
"Perception, learning and the self, essays in the philosophy of psychology",15
"The Macedonian state, origins, institutions, and history",93
"War and peace in Jalémó, the management of conflict in Highland New Guinea",30
Birationally rigid Fano threefold hypersurfaces,51
Of Corpse,39
The Cambridge companion to the literature of London,82
Language awareness and learning to read,37
"Social conflict in the Age of Justinian, its nature, management, and mediation",94
Direct nuclear reaction theories,53
"A Doctor, Her Patients, and How the Outlook on AIDS Care Changed from Doomed to Hopeful, Voices in the Band",36
"Fashion history, a global view",39
"Advances in Control, Communication Networks, and Transportation Systems, In Honor of Pravin Varaiya",62
"Dawn for Islam in Eastern Nigeria, a history of the arrival of Islam in Igboland",29
Children of Heracles,88
"Protecting human rights in the Americas, selected problems",34
Handbook of multicriteria analysis,65
"Fiber bundle techniques in gauge theories, lectures in mathematical physics at the University of Texas at Austin",53
"Psychiatrie, Psychosomatik und Psychotherapie ... in 5 Tagen",61
German and the rest of euro area fiscal policy during the crisis,33
"Enjoyment, from laughter to delight in philosophy, literature, the fine arts, and aesthetics",14
On action,12
"Water resource economics, the analysis of scarcity, policies, and projects",33
"Post-conflict reconstruction, the role of the World Bank",65
"The state of social progress of Islamic societies, social, economic, political, and ideological challenges",31
Prehistoric Denmark,91
"Roman Ostia revisited, archaeological and historical papers in memory of Russell Meiggs",93
Filtering techniques for turbulent flow simulation,62
Elements of fashion and apparel design,74
Demosthenis in Midiam,88
"Subsidies in world fisheries, a reexamination",33
The Routledge handbook of embodied cognition,12
"John Locke, a biography",19
Information sources in patents,60
"Gesta Henrici Quinti =, The @deeds of Henry the Fifth",94
"Surveys in combinatorics 2005, [The Twentieth British Combinatorical Conference ... was held at Durham in July 2005]",51
"Long cycles, prosperity and war in the modern age",33
"The discourse of neoliberalism, an anatomy of a powerful idea",33
The economics of household consumption,33
"Languages in school and society, policy and pedagogy",37
An executive's guide to forecasting,65
"Lean Construction - das Managementhandbuch, agile Methoden und Lean Management im Bauwesen",33
"Peter Handke, the dynamics of the poetics and the early narrative prose",83
"The local configuration of new research fields, on regional and national diversity",50
"United Irishmen, United States, immigrant radicals in the early republic",97
"Covariance structure models, an introduction to LISREL",30
"The role of coherent structures in modelling turbulence and mixing, proceedings of the international conference Madrid, Spain, June 25 - 27, 1980",53
"Environmental policy, how to apply economic instruments",36
Life-span and change in a gerontological perspective,15
"Economic analysis of markets and games, essays in honor of Frank Hahn",33
Geostatistics Oslo 2012,55
"Turvey, a military picaresque",81
Distributed information systems in business,65
"The unwinding, an inner history of the new America",97
"Stochastic analysis and related topics V, [contributions of the participants to the Oslo-Silivri Workshop on Stochastic Analysis, held in Silivri, from July 18 to July 29, 1994]",51
"The world we found, the limits of ontological talk",11
Public relations practices,65
"Language in Africa, an introductory survey",49
"Higher education in sport in Europe, from labour market demand to training supply",79
Separation and characterization of lymphoid cells,57
"Innovations in Responsible Enterprise, Managing for Social Impact",17
Lanthanide and Actinide Chemistry,54
Help yourself to happiness through rational self-counseling,61
"Internationalization from Emerging Markets to Developed Economies, Reverse Entrepreneurship in Latin America",65
"Working on screen, representations of the working class in Canadian cinema",79
"Europeanization in the twentieth century, historical approaches",94
"Performing patriotism, national identity in the colonial and revolutionary American theater",79
The concise Oxford companion to Irish literature,82
"The poet and the dream girl, the love letters of Lilian Steichen & Carl Sandburg",81
"Older adult friendship, structure and process",30
"Dynamical systems and microphysics, Geometry and mechanics",53
"9th International Conference on Automated Deduction, Argonne, Illinois, USA, May 23 - 26, 1988 ; proceedings",51
"Expert systems in production engineering, proceedings of the international workshop, Spa, Belgium, August 18 - 22, 1986",67
Good design is a tough job: hard facts on good design,74
"The multicultural dilemma, migration, ethnic politics and state intermediation",32
"A mind always in motion, the autobiography of Emilio Segrè",53
Clerical Households in Late Medieval Italy,25
Dictionary of material science and high energy physics,53
Mechanisms of memory,61
Dionysius Scytobrachion,41
Locating consciousness,12
"Families coping with schizophrenia, a practitioner's guide to family groups",61
Oriental philosophy,18
"A Mathematical Journey from Irrational Numbers to Perfect Matchings, Markov's Theorem and 100 Years of the Uniqueness Conjecture",51
A proposed classification of chords in early twentieth-century music,78
"Caló orbis, semiotic aspects of a Chicano language variety",46
"The constitutionalist revolution, an essay on the history of England, 1450 - 1642",34
"Recent progress in theory and applications: foundations, trees and numerical issues in finance",51
"The dominance of English as a language of science, effects on other languages and language communities",42
Symbolic dynamics of trapezoidal maps,51
"Orthography and phonology, [papers presented at a workshop held at the Fifth International Phonology Meeting, held in Eisenstadt, Austria, June 25-28,1984]",41
"Syntactic iconicity and linguistic freezes, the human dimension",41
The world food problem,33
The critical response to Eugene O'Neill,81
Complex stochastic systems,51
"The one percent of solution, how corporations are remaking America one state at a tme",33
A historical introduction to the philosophy of science,50
"The insecure world of Henry James's fiction, intensity and ambiguity",81
The artist and society in Shakespeare's England,82
"Competition policy in regulated sectors, with special reference to energy, transport and banking ; report",34
The Biosphere and Civilization: In the Throes of a Global Crisis,33
Multivariate Birkhoff interpolation,51
"Reconnection, dualism to holism in literary study",80
The process of becoming ill,30
Citizenship and democratization in Southeast Asia,32
Aspects of quantum theory,53
"The politics of method in the human sciences, positivism and its epistemological others",30
Common ground between Islam & Buddhism,29
A manual for authors of mathematical papers,51
"Only half the picture, [published to coincide with Zanele Muholi's exhibition Only half the picture at Michael Stevenson, Cape Town, 29 March-25 April 2006]",77
"Money, banking, and the economy",33
Fitness landscapes and the origin of species,57
"Lethal lapses, how a positive interest rate shock might stress German life insurers",33
"Managing Technology-Based Projects, Tools, Techniques, People and Business Processes",65
Arrow of God,82
"A Historical Reconstruction, Sennacherib's Campaign Against Judah and Jerusalem in 701 B.C",23
The modern construction of myth,39
"Bolshevism, practice and theory",94
Rites of passage,82
"But is it art?, the spirit of art as activism",70
An introduction to queueing theory,51
"Social movements, the key concepts",30
"The carcinogenicity of metals, human risk through occupational and environmental exposure",61
"Metallic and molecular interactions in nanometer layers, pores and particles, New findings at the yoctolitre level",54
"Philosophy and grammar, papers on the occasion of the quincentennial of Uppsala University",41
"Cognitive science, literature, and the arts, a guide for humanists",80
"Categorification in geometry, topology, and physics",51
"Language acquisition, models and methods ; proceedings of a C.A.S.D.S. Study Group on ""Mechanisms of Language Development"" held jointly with the Ciba Foundation, London, May 1968, being the third study group in a C.A.S.D.S. programme on ""The Origins of Human Behaviour""",40
"The silence of God, the answer of the Buddha",29
"Homunculus-Pflegetherapie®, Taktil-haptisch und faci-oral",61
Tourism in developing countries,33
"Molecular manufacturing, [proceedings of the 1994 International Workshops on Electronics and Biotechnology Advanced, held at March 10 - 12, 1994, and September 5 - 15, 1994, on the Isle of Elba, Italy]",66
Product liability actions by foreign plaintiffs in the United States,34
"Slaughter of the innocents, child abuse through the ages and today",36
"Advancement in the Design and Performance of Sustainable Asphalt Pavements, Proceedings of the 1st GeoMEast International Congress and Exhibition, Egypt 2017 on Sustainable Civil Infrastructures",62
On human rights,32
"Becoming Modern in Toronto, The Industrial Exhibition and the Shaping of a Late Victorian Culture",30
"Frontier, exploring the top ten emerging markets of tomorrow",33
Notes on Introductory Combinatorics,50
The commanding self,29
Differential Equations with Involutions,51
"Baroque and the political language of formalism (1845-1945), Burckhardt, Wölfflin, Gurlitt, Brinckmann, Sedlmayr",70
"Spanish political thought in the Renaissance 1516 - 1559, The state, war and peace",32
The selected writings and speeches of Sir Edward Coke,34
Children in sport,79
"ISO 26000 - A Standardized View on Corporate Social Responsibility, Practices, Cases and Controversies",17
"The international monetary system, efficiency and practical alternatives",33
"Entrepreneurial learning, conceptual frameworks and applications",65
"Dolly dingle paper dolls, full-color reproductions of 30 antique paper dolls",74
The idea of welfare,36
"The mayor of Casterbridge, an authoritative text, backgrounds, criticism",82
The Cambridge companion to Ralph Ellison,81
Foundational and applied statistics for biologists using R,57
"The voice, a sequence of poems",82
n-widths in approximation theory,51
"Bawdy and Soul, Madonna",78
Retail merchandising mathematics,51
"Gauge field theories, theoretical studies and computer simulations ; proceedings of the XVIIIth Winter School of Physics held in Karpacz, Poland, February 19 - March 14, 1981",53
"Ad Reinhardt, [published to accompany an exhibition of the same title ... ; exhibition schedule: The Museum of Modern Art, New York, May 30 - September 2, 1991, The Museum of Contemporary Art, Los Angeles, October 13, 1991 - January 5, 1992]",75
"Help! I want to change my life, become the person you want to be",15
"Marketing ethics, an international perspective",17
"A commentary on Q. Curtius Rufus' Historiae Alexandri Magni, books 3 and 4",93
"Scott's Shadow, The Novel in Romantic Edinburgh",82
Marcus Aurelius' rain miracle and the Marcomannic wars,93
"An introduction to nuclear materials, fundamentals and applications",62
"Contents and Context, The Aramaic Version of the Bible",22
"Political change in Britain, the evolution of electoral choice",32
"Challenging Transnational Capital through Cross-Border Campaigns, Global Unions",33
General relativity and the Einstein equations,53
The handbook of globalisation,33
Introduction to Probability Simulation and Gibbs Sampling with R,51
Light scattering in magnetic solids,53
National management of the international economy,33
Man's impact on vegetation,58
History and ideology in ancient Israel,93
Extreme right parties in Western Europe,32
"Perspectives from South America, Spirits, Shamans, and Stars",30
"The flute book, a complete guide for students and performers",78
"Sustainable development, exploring the contradictions",36
Inklusive Momente,37
"Embodiment, emotion, and cognition",12
"Happiness, pleasure, and judgment, the contextual theory and its applications",15
"Jewish cult and Hellenistic culture, essays on the Jewish encounter with Hellenism and Roman rule",29
Lexical segmentation in Slovak and German,49
"Shakespeare, the King's playwright, theater in the Stuart court, 1603 - 1613",82
"Interpolation, identification, and sampling",51
The human side of homicide,36
"Irish English, history and present-day forms",42
"Procedural autonomy of EU member states, paradise lost? : a study on the ""functionalized procedural competence"" of EU member states",34
Craft specialization: operational sequences and beyond,93
The principles of project management,65
"Taxation of foreign direct investment, an introduction",34
Movement behavior and motor learning,15
"From early child development to human development, investing in our children's future",30
"Psychodynamic coaching, focus & depth",15
"Reforming education finance in transition countries, six case studies in per capita financing systems",37
Translation and globalization,41
Structured population models in biology and epidemiology,57
Theories of group processes,30
"The international Bible commentary, a Catholic and ecumenical commentary for the twenty-first century",22
Assessment in early childhood education,37
Fredholm operators and Einstein metrics on conformally compact manifolds,51
Contemporary literary critics,80
"Architecture, Ritual, and Response in Nanjing, China's Contested Capital",95
"American encounters, art, history and cultural identity",70
"Nuclear energy and its fuel cycle, prospects to 2025 ; report by an expert group",33
Human Rights and the Borders of Suffering: The Promotion of Human Rights in International Politics,32
"Language in theory, a resource book for students",40
"A History of Japanese Literature, Volume 1, The Archaic and Ancient Ages",89
"The problem of difference, phenomenology and poststructuralism",19
UV-VIS spectroscopy and its applications,54
Career in C major and other fiction,81
Is art history global?,70
"Making successful presentations, a self-teaching guide",80
"From substance to subject, studies in Hegel",19
"Distributed Video Sensor Networks, [On May 11-12, 2009, the University of California, Riverside, hosted a two-day workshop on ""Distributed Video Sensor NetworksResearch Challenges and Future Directions.ʺ]",62
"The scene of linguistic action and its perspectivization by speak, talk, say and tell",40
Comedy,80
"Anatomy of a dictatorship, inside the GDR ; 1949 - 1989",94
"Red power, the American Indians' fight for freedom",97
"Language learning and teacher education, a sociocultural approach",41
"Pícaro and ""Cortesano"", identity and the forms of capital in early modern Spanish picaresque narrative and courtesy literature",86
Marx's theory of history,33
The Cambridge companion to Rossini,78
"Only to Serve, Selections from Addresses of Governor-General Georges P. Vanier",97
Asymptotic prime divisors,51
Socioecology and psychology of primates,59
Psychological treatment of bipolar disorder,61
"Don we now our gay apparel, gay men's dress in the twentieth century",39
Anthropology and the Old Testament,22
Paris in American literature,81
Fourier and Laplace transforms,51
"Current Trends and Future Perspectives, Macrocyclic Chemistry",54
"Modelling the human impact on nature, systems analysis of environmental problems",30
Negroes with guns,32
"Life after law, finding work you love with the J.D. you have",34
"Women in the poetry of T. S. Eliot, a psychoanalytic approach",82
Cartilage Repair Strategies,61
Direct and inverse scattering at fixed energy for massless charged Dirac fields by Kerr-Newman-de Sitter black holes,52
"Edouard Vuillard, a painter and his muses, 1890 - 1940 ; [... in conjunction with the exhibition ""Edouard Vuillard: a painter and his muses, 1890 - 1940"", organized by The Jewish Museum, New York, May 4 - September 23, 2012]",75
Improved estimation of distribution parameters: Stein-type estimators,51
"Graphê in Late Geometric and Protoarchaic Methone, Macedonia (ca 700 BCE), Panhellenes at Methone",93
"Red nations, the nationalities experience in and after the USSR",32
"Changing trends in fashion, patterns of the twentieth century ; 1900-1970",39
"Egypt, the stalled society",96
Meaningful use and beyond,65
Six plays,82
"Clinical Reasoning, therapeutische Denkprozesse lernen",61
"Management of water projects, decision-making and investment appraisal",33
Classgroups and Hermitian modules,51
"Early Judaism and modern culture, literature and theology",29
"Essays in Memory of Richard C. Cornes, The Theory of Externalities and Public Goods",33
"Barack Obama, race, politics, and the American dream, The first Black president",97
The complete guide for CPP examination preparation,36
"Greece, Rome, Byzantium, Pharmacy and drug lore in antiquity",15
Geometry of higher dimensional algebraic varieties,51
Contemporary cost management,65
Domain Decomposition Methods in Science and Engineering XVII,51
"Ariosto into art, Names on trees",76
"Migration and economic growth, a study of Great Britain and the Atlantic economy",32
Crusader institutions,95
"At home with pornography, women, sex, and everyday life",36
Compactness methods for nonlinear evolutions,51
"Non-commutative ring theory, proceedings of a conference held in Athens, Ohio, Sept. 29 - 30, 1989",51
Phraseology in foreign language learning and teaching,40
"Data warehousing, using the Wal-Mart model",54
Language and Lewis Caroll,82
The development of grammar in Spanish and the Romance languages,40
The Complete IS-IS Routing Protocol,62
Fundamentals of shooter game design,79
"Resume Magic, Trade Secrets of a Professional Resume Writer",65
"Human rights, migration and social conflict, towards a decolonized global justice",32
"Pilgrims through space and time, trends and patterns in scientific and utopian fiction",80
"British China policy ; 1933 - 1937, Diplomacy and enterprise",32
"Don Quijote's sally into the world of opera, libretti between 1680 and 1976",78
Talking with children,15
Teaching young children to read,37
"The myth of the heroine, the female Bildungsroman in the twentieth century : Dorothy Richardson, Simone de Beauvoir, Doris Lessing, Christa Wolf",80
"Metal Cutting Technologies, Progress and Current Trends",65
"Hemingway, a life without consequences",81
System methods for socioeconomic and environmental impact analysis,33
Imperative constructions in old English,42
Braid Groups,51
Hölder Continuous Euler Flows in Three Dimensions with Compact Support in Time,53
Structures of television,38
"Childhood, welfare and justice, a critical examination of children in the legal and childcare systems",34
Medieval commentaries on Aristotle's Categories,18
"C.I.M.E. lectures, Bressanone, Italy, June, 1978, Dynamical systems",51
The economics of natural hazards,36
"Erosion, conservation, and small-scale farming, [a selection of papers presented at the 6th International Soil Conservation Conference of the International Soil Conservation Organisation (ISCO) held in Ethiopia and Kenya, 6-18 November 1989",63
"1865 - 1950, Modern American poetry",81
"Diachronic syntax, the Kartvelian case",41
"Cities of the garden state, essays in the urban and suburban history of New Jersey",30
"Romania, the industrialization of an agrarian economy under socialist planning",33
Environment and cognition,15
"Figures of Paradox, The Cinema of Alexander Sokurov",79
"Contemporary Japanese politics, institutional changes and power shifts",32
"The dream of a common language, poems 1974 - 1977",81
Pragmatism and theory in English law,34
The acquisition of consumer durables . a cross-sectional investigation,33
"Plant and animal populations, methods in demography",57
"Experimental design, statistical models, and genetic statistics, essays in honor of Oscar Kempthorne",51
"Fiscal deficits, financial fragility, and the effectiveness of government policies",33
"Colonial justice, justice, morality and crime in the Niagara district, 1791-1849",36
Geometrical methods of nonlinear analysis,51
"British trading companies in the nineteenth and twentieth centuries, Merchants to multinationals",38
Institutions and the environment,33
"Reading images, viewing texts, crossdisciplinary perspectives = Lire les images, voir les textes",70
Evolutionary conservation genetics,57
Power and International relations: Essays in Honour of Coral Bell,90
"A best practice approach to method selection, development and evaluation, Valid analytical methods and procedures",54
"Classical Mechanics, Dynamics",53
"The Great War and the American novel, versions of reality and the writer's craft in selected fiction of the First World War",81
"Antoine-Laurent de Jussieu, nature, and the natural system, The development of biological systematics",57
"A High Return Investment Strategy, Creating a Portfolio like Warren Buffett",33
"Belief in psychology, a study in the ontology of mind",15
"Forest ecosystems in the Alaskan taiga, a synthesis of structure and function",57
"Multiscale and adaptivity, modeling, numerics and applications ; C.I.M.E. Summer School, Cetraro, Italy 2009",51
"Quantum chemistry of polymers - solid state aspects, [proceedings of the NATO Advanced Study Institute on Quantum Chemistry of Polymers - Solid State Aspects, Braunlage/Harz, F.R.G., July 25 - August 5, 1983]",54
"Strategic studies, a critical assessment",35
"Basel III and beyond, a guide to banking regulation after the crisis",34
"Plant cell and tissue culture, a laboratory manual",58
Some observations of a stranger at Zuni in the latter part of the century,81
"Knowledge-based expert systems in chemistry, Not counting on computers",54
Punctured torus groups and 2-bridge knot groups (I),51
"Forms and functions, papers in general, English, and applied linguistics presented to Vilém Fried on the occasion of his 65th birthday",41
Workshop wage determination,33
Physical acoustics,53
Elements of a two-process theory of learning,15
"Maritime Histories, Littoral Cultures, and Transoceanic Exchanges, Seascapes",90
"Roberto Rossellini, magician of the real",79
"Literature in the modern world, critical essays and documents",80
"The vigour of prophecy, a study of Virgil's Aeneid",87
"Power Up, Taking Charge of Your Financial Destiny",33
"Springer handbook of lasers and optics, with 163 tables",62
"Beyond the wasteland, a democratic alternative to economic decline",33
"Friend and foe, the image of Germany and the Germans in British children's fiction from 1870 to the present",82
"On imitation, imagination and beauty, a critical reassessment of the concept of the literary artist during the early German ""Aufklärung""",83
"Folklore, memoirs, and other writings",39
The evaluation of past and future transport policy measures,38
"Religion, Secularism, and Constitutional Democracy",32
"Community-based urban violence prevention, innovative approaches in Africa, Latin America, Asia and the Arab Region",30
": the phonology of intonation and phrasing, Prosodic typology",41
The logic of reliable inquiry,12
"William Kentridge, the refusal of time ; Peter Galison, Philip Miller, Catherine Meyburgh, Dada Masilo",70
Star wars,35
"Static and evolutive treaty interpretation, a functional reconstruction",34
"The U.S.-Honduras remittance corridor, acting on opportunities to increase financial inclusion and foster development of a transnational economy",33
"Alternative cultures in the Caribbean, First International Conference of the Society of Caribbean Research, Berlin 1988",97
"Human activity recognition, using wearable sensors and smartphones",68
Triangulations and Applications,51
"Crystal growth and characterization, proceedings of the ISSCG2 Springschool, Japan, 1974",54
"From Sociology to Computing in Social Networks, Theory, Foundations and Applications",30
"A new republic, a history of the United States in the twentieth century",97
Handbook of nonlinear partial differential equations,51
Cryptography and Computational Number Theory,51
Sociolinguistics in Scotland,30
"(APS, Physics in the steel industry",66
"A Theory of Environmental Ethics, Respect for Nature",17
"Process improvement with electronic health records, a stepwise approach to workflow and process management",61
Subjective criticism,41
"Livy, his historical aims and methods",93
"Knowing the end from the beginning, the prophetic, the apocalyptic and their relationships",22
Optimal control theory and static optimization in economics,33
The analysis of binary data,51
"The letter of the law, legal practice and literary production in medieval England",82
Conversations with Capote,81
Polysaccharide-protein complexes in invertebrates,59
"Brazilian immigrant families in the U.S, Changing gender roles",30
Staining methods for sectioned material,57
"SAE and the evolved packet core, driving the mobile broadband revolution",62
"The Titius-Bode law of planetary distances, its history and theory",52
"Does international trade need a doctrine of transnational law?, some thoughts at the launch of a european contract law",34
"From ritual to record, the nature of modern sports",30
The uncommon child,30
Branching in the presence of symmetry,51
Comics und Animationsfilme,43
Human performance and productivity,65
A dictionary of the bible,22
"Servant leadership for higher education, principles and practices",37
"Voice of the people, elections and voting in the United States",32
"China, from afforestation to poverty and natural forest management",33
"Charles Dickens in cyberspace, the afterlife of the nineteenth century in postmodern culture",82
The Oxford encyclopedia of the Reformation,27
Memory for everyday and emotional events,15
"Project work in the geography curriculum, an advanced level primer",91
"The integrals of Lebesgue, Denjoy, Perron, and Henstock",51
Computability and logic,51
"Stories of life North & South, selections from the best short stories",81
"Computer applications in food production and agricultural engineering II, proceedings of the Second IFIP TC 5 Working Conference on Food Production and Agricultural Engineering, New Delhi, India, 19 - 22 March 1984",63
"Literary Perspectives on Greek and Roman Historiography, The Art of History",90
An introduction to feminist epistemologies,30
"International directory of psychologists, exclusive of the USA",15
"Punishment and welfare, a history of penal strategies",36
Readings about the social animal,30
"Event arguments, foundations and applications ; [Workshop ""Event Arguments in Syntax, Semantics and Discourse"" ... in February 26-28, 2003, in Munich]",40
"Gordon Matta-Clark, Moment to moment: space, [Dokumentation des Symposiums Gordon Matta-Clark. Moment to Moment: Space, 20. und 21. April 2007, Akademie der Künste, Berlin]",70
Child effects on adults,30
"The ideology of classicism, language, history, and identity in Dionysius of Halicarnassus",88
Development of computer-based production systems,65
Modeling with Digital Ocean and Digital Coast,55
"Case Studies and Practical Solutions, The Palgrave Handbook of Sustainability",33
Statistical methods for social scientists,51
Optimisation and control of dynamic operational research models,65
"Mickey Spillane on screen, a complete study of the television and film adaptations",79
"Monitoring of the biophysical status of vegetation, using multi-angular, hyperspectral remote sensing for the optimization of a physically-based SVAT model",57
"The theory of fusion systems, an algebraic approach",51
Introduction to systems analysis : mathematically modeling natural systems,57
"Galilee, Jesus, and the Gospels, literary approaches and historical investigations",22
Innovation and creativity in late medieval and early modern European cities,33
"Combinatorial mathematics X, proceedings of the conference, held in Adelaide, Australia, August 23 - 27, 1982",51
Education in Indonesia,37
Targeted credit programs and rural poverty in Bangladesh,33
Emotions and social relations,15
"An Experimental Approach, Verb-Intensifier Collocations in English",42
"Family therapy, an overview",61
"Theory and Applications, Video Object Extraction and Representation",62
"Race, law, and culture, reflections on Brown v. Board of Education",34
Dictionary of Scandinavian biography,92
Social relationships,30
"The economic integration of Roman Italy, rural communities in a globalising world",33
Numerical solution of Markov chains,51
"The cash dividend, the rise of cash transfer programs in Sub-Saharan Africa",39
The modern biological and earth sciences,55
Reformation und Gegenreformation,27
"Pain, new perspectives in therapy and research ; [based on a sumposium-workshop at the annual meeting of the American Association for the Advancement of Science, January 1975]",61
"Knowledge and power in Morocco, the education of a twentieth-century notable",37
The A to Z of the Puritans,28
"Comparative analysis of nations, quantitative approaches : [book & CD-ROM]",32
"10 steps to help you succeed in your next presentation...without years of training!, A novice's guide to speaking in public",65
"Macromolecules in cultural heritage, selected contributions from the conference in Catania (Italy), November 9 - 11, 2005 ; [the 2nd AIV International Workshop ""Science, Technology and Cultural Heritage"" took place in Catania ... ; the 2nd International ""Science, Technology and Cultural Heritage"" Workshop organised by the Italian Association of Vacuum (AIV) ... took place in Catania ...]",70
Islam and the problem of Black suffering,29
"Rationale of beings, recent developments in particle, nuclear and general physics : festschr. in honor of Gyo Takeda",53
"Decentralization in Latin America, learning through experience",33
"Reading Roman women, sources, genres and real life",30
"Readings and writings, semiotic counter-strategies",70
Metaphor and meaning in D. H. Lawrence's later novels,82
"3D technology in fine art and craft, exploration of 3D printing, scanning, sculpting and milling",62
"Risk, evaluation, management and sharing",33
The chemistry of the transuranium elements,54
"German women dramatists from the eighteenth century to the present, Thalia's daughters",83
Applied choice analysis,51
The English court in the reign of George I,94
The annotated Persuasion,82
"Issues in contemporary German social psychology, history, theories and applications",30
Wireless Communications Systems and Networks,62
"Adult cognitive development, methods and models",15
"Encounters Old and New in World History, Essays Inspired by Jerry H. Bentley",90
"European towns, their archaeology and early history",30
Geometry of characteristic classes,51
"Mathematical reasoning, analogies, metaphors, and images",51
"Latin America's gay rights revolution, Out in the periphery",32
"1799, 1805, 1850 ; authoritative texts, context and reception, recent critical essays, The prelude",82
Strategies of information processing,15
The Handbook of Formal Methods in Human-Computer Interaction,40
Evidence-based psychotherapies for children and adolescents,61
"12th IMA International Conference [on the Mathematics of Surfaces], Sheffield, UK, September 4 - 6, 2007 ; proceedings, Mathematics of surfaces XII",51
Charity law in Scotland,34
"Face to face, fascism and revolution in India",30
"A Compendium of Select, Pivotal Technology Firms, Pillars of Computing",33
Family life in the age of Shakespeare,82
"Acquisition of Romance Languages, Old Acquisition Challenges and New Explanations from a Generative Perspective",40
The complete idiot's guide to Twitter marketing,65
Migration und Ethik,34
"Dramatic dialogue, the duologue of personal encounter",80
"Dynamics of infinite-dimensional groups, the Ramsey-Dvoretzky-Milman phenomenon",51
"Investigating Site-Specific Dance Performance, Moving Sites",79
"Count of Champagne, 1127-1181, Henry the Liberal",94
A matrix handbook for statisticians,51
Make Money with your Digital Photography,77
A second course in mathematical analysis,51
"Complexity science, the Warwick master's course",50
Autobiographical writing by early modern Hispanic women,86
Speculative behavior and the operation of competitive markets under uncertainty,33
"A Basic Guide, Evaluation Research Methods",36
The Oxford handbook of the French Revolution,94
"Andrew Marvell, poems ; a casebook",82
"Vector bundles and differential equations, proceedings, Nice, France, June 12 - 17, 1979",51
"Mixed jurisdictions worldwide, the third legal family",34
How the brain evolved language,40
"The alloy tree, a guide to low-alloy steels, stainless steels and nickel-base alloys",66
"Anti-Jewish Pogroms on the Eve of the Holocaust, Intimate Violence",30
"A Spectrum of Work in Mathematical Sciences Departments, Mathematics Education",51
"Automatic differentiation, techniques and applications",51
A guide to the new ICC rules of arbitration,34
The political economy of the United States,33
"Politics and Society in Italian Crime Fiction, an Historical Overview",85
The English language and linguistics companion,42
"Competitive interests, competition and compromise in American interest group politics",32
Land policy and urban growth,33
New trends in diagnosis and management of stroke,61
Graphics for statistics and data analysis with R,51
"Chief Joseph of the Nez Perce, who called themselves the Nimipu ""The real people"" ; a poem",81
"Gender relations in South Eastern Europe, historical perspectives on womanhood and manhood in 19th and 20th century",30
Routledge handbook of democratization in East Asia,32
Reconceptualizing the literacies in adolescent's lives,42
"Toward individualized learning, a developer's guide to self-instruction",37
"Concepts and models of a quantitative sociology, the dynamics of interacting populations",30
The concise Oxford dictionary of botany,58
"Agency and impersonality, their linguistic and cultural manifestations",41
Manifolds all of whose geodesics are closed,51
"Mapuche migration and ethnicity in Santiago de Chile, Warriache - urban indigenous",30
"Fair principles for sustainable development, essays on environmental policy and developing countries",33
"Foundations of space-time theories, Relativistic physics and philosophy of science",53
Mathematical analysis for business and economics,51
"Gewalt sei ferne den Dingen!, contemporary perspectives on the works of John Amos Comenius",37
Trade and trade policies in Eastern and Southern Africa,38
"Charter versus federalism, the dilemmas of constitutional reform",34
Microsoft Project 2013 plain & simple,65
"Civil War transformations, Reconfiguring the Union",97
Chinese,49
"Extremism, radicalization and security, an identity theory approach",35
Arabic through the Qurʾān,49
The handbook of second language acquisition,41
"Representing the advantaged, how politicians reinforce inequality",32
Death receptors and cognate ligands in cancer,61
Dummy variables in econometrics,33
"Cognitive processing therapy for rape victims, a treatment manual",61
"Applications of combinatorics and graph theory to the biological and social sciences, [based on the proceedings of a workshop]",57
"1918 - 1929, Inflation and industry in Hungary",33
"Mathematical people, profiles and interviews",51
"Constitutional functions and constitutional problems of international economic law, international and domestic foreign trade law and foreign trade policy in the United States, the European Community and Switzerland",34
Biography,82
"Reading in a second language, process, product and practice",41
The Chicago companion to Tocqueville's Democracy in America,32
The SAGE handbook of economic geography,33
"Concept, Typology, Material, Construction, Designing Interior Architecture",72
"Creative imitation, new essays on Renaissance literature in honor of Thomas M. Greene",80
England and the French Revolution,82
"Empirical distributions and processes, selected papers from a meeting at Oberwolfach, March 28 - April 3, 1976",51
"Postcolonial theory, a critical introduction",32
