Title,Class
Sachregister.,83
"Kunst als Aufführungserfahrung, Zum Diskurs intersubjektiver Situationen in der zeitgenössischen Ausstellungskunst. Felix Gonzalez-Torres, Erwin Wurm und Tino Sehgal",70
"Geschlechterdifferenzen - Geschlechterdifferenzierungen, ein Überblick über gesellschaftliche Entwicklungen und theoretische Positionen",30
"Grundprobleme der Literaturdidaktik, eine Fachdidaktik im Konzept sozialer und individueller Entwicklung und Geschichte",80
Der Halberstädter Karls- oder Philosophenteppich,87
"Morphologie und Semantik des Konjunktivs im Lateinischen und Spanischen, eine vergleichende Analyse auf der Grundlage eines Literaturberichts",47
"Erzählung, Versuch über die Jukebox",83
"Burgtheater Wien 2005, Don Carlos, Infant von Spanien",79
"Binäre Optimierung, Untersuchung und Weiterentwicklung eines Verfahrens zur Analyse betriebswirtschaftlicher Entscheidungsprobleme bei zweiwertigen Alternativen und ökonomisch unteilbaren Objekten",65
Pädagogik und Neurowissenschaften,37
Das Taufbecken des Wilbernus,73
"1965 - 1979, Ausgewählte Aufsätze",94
"Colonia Ulpia Traiana, insula 38 ; Untersuchungen zur Feinkeramik anhand der Funde aus den Ausgrabungen der sogenannten Herbergsthermen",93
Quellentexte zur Konzeption der europäischen Oper im 17. Jahrhundert,78
Die Wortbildung der hebräischen Adjektiva,49
"Zwischen Zucht und Ekstase, zur Theatralik von NS-Architektur",72
"Günther Gereke, ein Minister im Spannungsfeld des Kalten Krieges ; biografischer Essay",94
"Die staatliche Ausfuhrkreditversicherung in Frankreich und Deutschland, eine rechtsvergleichende Darstellung unter Berücksichtigung der Harmonisierungsbestrebungen im gemeinsamen Markt",36
"(19. u. 20. Jh.) = Développement urbain dans la région frontalière France-Allemagne-Luxembourg, Stadtentwicklung im deutsch-französisch-luxemburgischen Grenzraum",30
"Arbeit mit Problemfamilien, systemische Perspektiven für Familientherapie und Sozialarbeit",36
Galaktische Raumkoordinaten und Periodenverteilung naher Mira-Sterne. Studien zur galaktischen Struktur anhand von Variablen später Spektralklassen,52
"Birken und Hochöfen, eine Kindheit in Oberschlesien",83
Sinne und Verhalten: aus dem Leben einer Spinne,57
Die Sowjetische Erkenntnismetaphysik und Ihr Verhältnis zu Hegel,30
"Lernen an Stationen im Biologieunterricht : Sekundarstufe I, mit Kopiervorlagen und Experimenten, Skelett und Muskulatur",37
"Atlas der Globalisierung, [die neuen Daten und Fakten zur Lage der Welt]",33
Zur Philosophie der Geschichte,90
"Herrschaft und Schrift, Strategien der Inszenierung und Funktionalisierung von Texten in Luzern und Bern am Ende des Mittelalters",90
"Entwicklungsphasen und Erfolgsbedingungen, Grüne Parteien in Westeuropa",30
"Die Umsetzung des Völkerrechts und des europäischen Gemeinschaftsrechts in Polen, unter Berücksichtigung verfassungsrechtlicher Lösungen anderer europäischer Staaten",34
"Erfolgreich verkaufen im B2B, Kunden analysieren, Anfragen bewerten, Geschäftspotenziale erarbeiten",65
Was ist der Dritte Stand? Ausgewählte Schriften,94
"Ein Beitrag zur Reform des Arbeitsrechts, Institutionenökonomische Analyse von Kündigungsschutzregelungen",33
"Das Studium der griechischen Epigraphik, eine Einführung",48
"Schrift, Tradition und Bekenntnis",23
Statistik für Wirtschaftswissenschaftler,33
"Individuen, Populationen und Lebensgemeinschaften, Ökologie",50
"Beiträge zu ihrer Geschichte und zur deutsch-polnischen Verständigung, Deutsche Ostflüchtlinge und Ostvertriebene in Westfalen und Lippe nach 1945",94
"Der Vitamingehalt der deutschen Nahrungsmittel, Zweiter Teil Mehl und Brot",64
Die Legalisierungswirkung von Genehmigungen,34
"Biblische Dogmatik, überarbeitete Vorlesungen",23
"Natürliche Erkentniß Gottes, der Welt und des Menschen, nebst andern dahin gehörigen Warheiten, welche die Grund-Sätze aller wahren Gelehrsamkeit, fürnemlich der Welt-Weißheit in sich enthalten",10
"Institutionenaufbau in IRD-Programmen, das Beispiel der Region Dodoma/Tansania",96
"Gedanken teilen, Philosophieren in Schulen und Kindertagesstätten ;  interdisziplinäre Voraussetzungen - methodische Praxis - Implementionen und Effekte",37
"Die Immunitätsforschung, Ergebnisse und Probleme in Einzeldarstellungen Band VIII Allergie",61
"Die Energie der Marke, ein konsequentes und pragmatisches Markenführungskonzept",65
"Granada, Königreich zwischen Orient und Okzident",94
"Ein Führer durch die wichtigsten Betriebe für die Aufbereitung von Erzen und anderen mineralischen Rohstoffen, Erzaufbereitungsanlagen in Westdeutschland",55
"Feinmotorik trainieren und Techniken kennenlernen ; 1./2. Klasse, Gestalten mit Stoff und Wolle - mehr als Basteln",37
"Rassistische Diskriminierung und rechte Gewalt, an der Seite der Betroffenen beraten, informieren, intervenieren",30
"Von der Antidiskriminierung zum Diversity-Management, ein Leitfaden ; mit 10 Tabellen",65
"Die Zukunft des Wachstums, Theoriegeschichte, Nachhaltigkeit und die Perspektiven einer neuen Wirtschaft",33
"Gründungs- und Umstrukturierungsmöglichkeiten bei der Europäischen Aktiengesellschaft (SE), unter besonderer Berücksichtigung des Numerus Clausus und des Mehrstaatlichkeitsprinzips",34
"Den Glauben verantworten, eine Fundamentaltheologie",23
Reifungsprozesse und fördernde Umwelt,11
Geschichte von Integrationskonzeptionen in Europa bis 1945,34
"Rekonstruktion einer Pietistenbibliothek, der Büchernachlass des Johann Friedrich Ruopp in der Bibliothek der Franckeschen Stiftungen",23
": die Überlieferung von Behörden und Einrichtungen des Reichs, der Länder und der NSDAP, Inventar archivalischer Quellen des NS-Staates",94
"Lesekompetenz, Lesemotivation, Lesedidaktik, Leseprojekte in der Sekundarstufe",37
"Die Physik des Naturwissenschaftlers. Eine Einführung in die Thermodynamik, Energie und Entropie",53
"Die steuerfreie Kostenpauschale der Abgeordneten., Verfassungsmäßigkeit und Möglichkeiten einer Überprüfung durch das Bundesverfassungsgericht.",34
"Dem Film ein Gesicht geben, sechs deutsche Kameraleute im Gespräch ; [The Chau Ngo, Bernhard Jasper, Jan Fehse, Hagen Bogdanski, Peter Badel, Wolfgang Treu]",79
"Identitätsentwicklung im Kindergartenalter unter den Bedingungen kollektiver Erziehung, die Analyse dreier Kindergärten in israelischen Kibbutzim",37
"Projektmanagement der SW-Entwicklung, eine umfassende und fundierte Einführung",65
"Ideen für Familie, Kindergarten und Grundschule, Mit Kindern dem Islam begegnen",23
Anorganische nichtmetallische Minerale und keramische Werkstoffe,54
"Retail Banking, Visionen, Konzepte und Strategien für die Zukunft",33
Neues Handbuch des Philosophie-Unterrichts,37
Gewerkschaftsrechte im Betrieb,34
"Stil und Erinnerung, französische Hofkunst im Jahrhundert Karls V. und im Zeitalter ihrer Deutung",70
"Das letzte Abendmahl, Umnutzung, Verkauf und Abriss von Kirchengebäuden in Deutschland ; [Texte basieren teilweise auf Vorträgen, die bei einem Kolloquium gehalten wurden, das unter dem Titel ""Altlast Kirche"" im August 2006 im Kloster Schönstatt in Vallendar stattgefunden hat]",72
"Der Status des Kriegsverbrechers nach der Gefangennahme, eine völkerrechtliche Untersuchung",34
"Europa auf dem Weg zu einheitlichem Zivilrecht, Gewährleistung und Verbraucherschutz",34
"Brush 'n' Script, [die Schreibschriftensammlung]",67
"Kommunikation, Lernen und E-Learning als widersprüchliche Anforderungen an bildungsferne Gruppen, Lernkompetenz oder Learning Literacy?",37
Die Entstehung der Deutschordensballeien im Deutschen Reich,92
"Freiheitsberaubung, Entführung und Geiselnahme",34
"Accessprovider bis Zwischenspeicherung, IT-Recht von A - Z",34
"Befragung am Gymnasium Burgdorf zur Attraktivität der IKT-Berufe, Geschlechtsspezifische Berufs- und Ausbildungswahl von MaturandInnen",37
Die Kommanditgesellschaft auf Aktien zwischen Personengesellschaftsrecht und Aktienrecht,34
"Die Namibia-Deutschen, Geschichte einer Nationalität im Werden",96
"Vulnerabilität, pädagogische Herausforderungen",15
Japan-Bibliografie. Aufsätze: Reihe B. Band 1/1: 1611-1900,95
"Pädagogik der Geistigbehinderten, mit Tabellen",37
"Die Hochschule auf dem Wege zum wissenschaftlichen Großbetrieb, die Universität Heidelberg und das badische Hochschulwesen 1860 - 1914",37
Stadtregionen in der Bundesrepublik Deutschland 1970,71
"Konzeptuelle Ausarbeitung eines integrativen Systems aus sechs Metakriterien, Kriterien zur Evaluation von Dialog- und Beteiligungsverfahren",30
Die Identität der Organisation und die Organisation der Identität,30
"Die Fernsehgeneration, eine empirische Untersuchung ihrer Mediennutzung und Medienbewertung",30
Über den biologischen Wert der einzelligen Grünalge Scenedesmus obliquus - frisch und verschieden getrocknet - und ihre diätetischen und therapeutischen Eigenschaften,50
Gesammelte Stücke,59
"Erfolgreiche Kundenrückgewinnung, verlorene Kunden identifizieren, halten und zurückgewinnen",65
"Die Verpackung als Medium, brand packaging",68
"Das literarische Leben der Mehrsprachigkeit, methodische Erkundungen",80
Alte Welten - neue Welten,40
"Beiträge des internationalen Symposions in der Akademie der Wissenschaften und der Literatur, Mainz, vom 30. September bis 2. Oktober 2004, Nationale Geschichtskulturen - Bilanz, Ausstrahlung, Europabezogenheit",94
Sicherheit in der Europäischen Union,34
"Briefe 1650-1664, Kaspar Schott an Athanasius Kircher",50
"Market Driving-Konzept, Modellierung und empirische Prüfung von Erfolg und Erfolgsfaktoren",65
"Bilder in Bewegung, Essays ; Gespräche zum Kino",49
"Die Anknüpfung von Eingriffsnormen, insbesondere wirtschaftsrechtlicher Art, im internationalen Vertragsrecht",34
"Die Philosophie des Thomas von Aquino, drei Vorträge, gehalten in Dornach vom 22. bis 24. Mai 1920",18
"Gebärdensprachen, Struktur, Erwerb, Verwendung",40
"Burgundio von Pisa, Richter, Gesandter, Übersetzer",41
"Analyse des Landesprogramms ""Talentsuche - Talentförderung"" in Hessen, Talente fördern mit System",79
"Instrumente einer aktiven Kostenbeeinflussung, Kostenplanung und Kostenkontrolle in der Unternehmungsführung",65
"Kirchen & Kirchenburgen im Osnabrücker Land, ausgewählte Monographien in Texten und Bildern",91
Probleme der körperschaftsteuerlichen Einkommensermittlung bei Leistungsbeziehungen zwischen verbundenen Kapitalgesellschaften,34
Zur Geschichte der Konstruktion und Theorie im Betonbau,50
"Holzbauer und Partner / Holzbauer und Irresberger = Wilhelm Holzbauer ; Holzbauer and partners / Holzbauer and Irresberger, Wilhelm Holzbauer",72
Anleitung zur deutschen Poeterey. Poet,83
"Bali, Java, Lombok, Das indonesische Schattenspiel",79
"Gerüchte und städtische Öffentlichkeiten in Berlin und London 1914/1918, Kommunikation und Kontrolle",94
"Die Tea Party als Obamas Widersacher und Trumps Wegbereiter, Strategischer Wandel im Amerikanischen Konservatismus",32
"Die Kodierung und Umkodierung der Herrscherrepräsentation Neros und Domitians, Kaiser und Tyrann",93
"Die englische Komödie, eine Einführung",82
": die kleinen Schriften der ... Jahre, Die ""Spectators"" in Spanien",44
"USA, neue Raumentwicklungen oder eine neue regionale Geographie ; 97 Tabellen, CD-ROM mit Texten, Statistiken und Fotos",61
"Die Moral in der Politik, zur Selbstbesinnung im revolutionären historischen Prozess",17
"Familie und öffentliche Erziehung, theoretische Konzeptionen, historische und aktuelle Analysen",37
"IGLU 2011, Lesekompetenzen von Grundschulkindern in Deutschland im internationalen Vergleich",37
"Umweltziele und Indikatoren, Wissenschaftliche Anforderungen an ihre Festlegung und Fallbeispiele",71
"Metaphysik und Gesellschaftskritik, zur Konkretisierung der Utopie im Werk Ernst Blochs",19
"Johann Christoph Gottsched (1700 - 1766), Philosophie, Poetik und Wissenschaft",83
"Heilmittel und Gifte der Literatur, Poetopharmaka",80
"Agiler führen, Einfache Maßnahmen für bessere Teamarbeit, mehr Leistung und höhere Kreativität",65
Zuordnung bei Fußballzuschauern,79
"Die Lehren der Philosophie, eine Kritik",10
Die Sozialphilosophie Hegels als Heilslehre und Herrschaftsideologie,19
"Christliche Werte im Bürgerlichen Recht, exemplarisch illustriert anhand ausgewählter Einzelnormen",34
Theorie und Praxis der psychoanalytischen Pädagogik,37
"73 bewährte Übungen für eine bessere Körperbeherrschung, Koordination und Gleichgewicht",61
"Der gebrochene Spiegel, Symmetrie, Symmetriebrechung und Ordnung in der Natur",50
"Coole Stofftaschen, vom Jutebeutel zum Designobjekt",74
"Vorwärts! Nieder! Hoch! Nie wieder! 40 Jahre Konkret, eine linke deutsche Geschichte ; 1957 - 1997",63
"TränenReiche BürgerTräume, Wunsch und Wirklichkeit in deutschsprachigen Filmmelodramen 1933 - 1945",79
Vollständige Anweisung zur deutschen Orthographie,43
"Einführung in die systematische Botanik ; Grundzüge des Pflanzensystems, Pflanzensystematik",58
"Aggression und Wachstum, Theorie, Konzepte und Erfahrungen aus der Arbeit mit Kindern, Jugendlichen und jungen Erwachsenen",15
"Geopolitische Identitätskonstruktionen in der Netzwerkgesellschaft, Mediale Vermittlung und Wirkung regionaler, nationaler und transnationaler Identitätskonzepte",30
Philosophie und Didaktik,37
"Resilienz - Gedeihen trotz widriger Umstände, [es geht hier um die Bedeutung des Themas ""Resilienz"", wie wir es für den internationalen Kongress ""Resilienz - Gedeihen trotz widriger Umstände"" im Frühjahr 2005 definiert haben]",15
"Modelle zur Schätzung der Volatilität, eine theoretische und empirische Analyse am Beispiel von Finanzmarktdaten",17
"Rechenschaft vom Evangelium, exegetische Studien zum Römerbrief",23
"Die Operationsfreiheit im Lichte fortschreitender Strafrechtsreform, Eine kritische Betrachtung zum Entwurfe eines Deutschen Strafgesetzbuchs",34
Mitwirkungsverbot für den befangenen Staatsanwalt,34
"Kinder und Familien in einer alternden Gesellschaft, Kinder: Wunsch und Wirklichkeit",30
"Pflege in Aktion, zur Materialität alltäglicher Pflegepraxis",30
"Eine Methodik zur Steuerungsoptimierung immaterieller Ressourcen in mittelständischen Unternehmen, Integratives Wertemanagement",65
"Literatur, Gesellschaft, Politische Kultur, Literatursoziologie",30
"Der Zeit voraus, die Gemeinschaftsbewegung als Schritt in die Moderne? ; Erwägungen zur Vorgeschichte und Frühgeschichte des Gnadauer Gemeinschaftsverbands",28
Kurzgefaßte Ton- und Stimmbildungslehre für höhere Mädchenschulen,50
"Elemente und Basiswissen für das Studium, Pflegeforschung anwenden",61
"Technische Standardsetzung und das Europäische Kartellverbot, ein Beitrag zur Anwendbarkeit von Art. 101 AEUV auf Vereinbarungen über Normen unter besonderer Berücksichtigung der Horizontalleitlinien der Europäischen Kommission",34
Christliche Grundlagen des Dialogs mit den Weltreligionen,26
"Argentinien, Schwellenland auf Dauer",30
"Kurskorrekturen im Recht, Vorträge und Referate Dt. Richtertages 1979 in Essen",34
"Bilanz und Kritik der Gastarbeiterforschung und Ausländerpädagogik, Der gläserne Fremde",37
"Handbuch der Arzneipflanzen, ein illustrierter Leitfaden",61
"Vielfalt der Perspektiven, Wissenschaft und Kunst in der Auseinandersetzung mit Goethes Werk ; Dokumentation des Goethe-Symposions an der Universität Passau vom 17. bis 19.11. 1982",83
Erweiterung und Aktualisierung der Kostenstrukturuntersuchung verschiedener Verfahren zur Beseitigung von Siedlungsabfällen,33
"Dostojevskij, von Puskin zu Gorkij, Musset, Byron, Goethe, Lenau, Polemiken und Essays zur russischen und europäischen Literatur- und Geistesgeschichte",89
"Beiträge zur allgemeinen, indogermanischen und romanischen Sprachwissenschaft, Festschrift für Johannes Hubschmid zum 65. Geburtstag",41
"Argumente und Dokumente für eine sportpolitische Bewußtseinsbildung, Sportler für den Frieden",79
"Verbot der Bilder - Gebot der Erinnerung, mediale Repräsentationen der Shoah ; [im Sonderforschungsbereich 434 ""Erinnerungskulturen"" an der Universität Gießen entstanden]",70
"Alltag alleinerziehender Mütter, Kind und Beruf",30
"Literaturprogramm und Lebensinszenierung im Kontext seiner Zeit, Ludwig Tieck",83
"Kollegnachschrift K. Chr. Fr. Krause 1798/99, Wissenschaftslehre nova methodo",19
"Gemeinderecht, Organisation und Aufgaben der Gemeinden in Österreich",34
"GegenErinnerung, Geschichte als politisches Argument im Transformationsprozeß Ost-, Ostmittel- und Südosteuropas",94
"Briefe aus dem Weltkrieg 1914-1918, Vom Augusterlebnis zur Novemberrevolution",94
"Auswirkungen und Handlungsoptionen für den Naturschutz in Mitteleuropa, Biodiversität und Klimawandel",57
Geschlecht und Medien,30
"Charlie Chaplin, seine Filme, sein Leben",79
Abhandlungen zu Frömmigkeit und Theologie,23
"Die verwilderte Rede in Brentanos ""Godwi"" und L. Sternes ""Tristram Shandy""",83
"Beiträge aus der wissenschaftlichen Tagung der Rapid.Tech 2015, Neue Entwicklungen in der Additiven Fertigung",67
Die eingetragene Lebenspartnerschaft im internationalen Privatrecht,34
Mobiliarsicherheiten im Insolvenzverfahren,34
"Napoleon und Europa, Traum und Trauma ; Bundeskunsthalle.de, Kunst- und Ausstellungshalle der Bundesrepublik Deutschland, Bonn, 17. Dezember 2010 bis 25. April 2011",94
"Sterbewelten, eine Ethnographie",30
"Indikationen, Systeme, Implantationstechniken, Mechanische Herz-Kreislauf-Unterstützung",61
"Ruch, ein Bericht",83
"Kommunales Kreditwesen, haushaltsrechtliche Grundlagen - Schuldenmanagement - Schuldenbremsen und Entscheidungshilfen",34
"Igor Strawinsky, Physiognomie eines Komponisten",78
"Bildungsprozesse zwischen Emanzipation und Anpassung, Kultur und Subjekt",37
Marx und die Naturfrage,11
Die Physikalischen Eigenschaften der Seen,50
"Zensurbedingte Strategie oder ästhetisches Konzept?, das dramatische Werk von Antonio Buero Vallejo im franquistischen und demokratischen Spanien",86
Produkthaftung nach der EG-Produkthaftungsrichtlinie im Vergleich zur Produkthaftung nach schweizerischem Recht,34
Ein geschlossenes nichtlineares Modell zur Simulation des Kurzzeitverhaltens des Kreislaufsystems und seine Anwendung zur Identifikation,59
": Bilder erinnerter Zukunft, Das Lukas-Evangelium",22
"VOB Teil B, Vergabe- und Vertragsordnung für Bauleistungen : Kommentar",34
Die Kriecheigenschaften von Schluff,62
"Fragen zwischen Theologie, Soziologie und Pädagogik, Was ist Religion?",20
Interkulturelle Bildung in der Pflege,61
"Gesellschaftsrecht und Verbraucherschutz, zum Widerruf von Fondsbeteiligungen, Vortrag, gehalten vor der Juristischen Gesellschaft zu Berlin am 29. September 2004",34
Sowjetische Militärstrategie,30
Theorie der Gezeitenkräfte,50
"Humanbiotechnologie als gesellschaftliche Herausforderung, [Wartburgtagung zur Humanbiotechnologie, vom 6. bis 8. Mai 2004]",61
Dante Alighieris Gerechtigkeitssinn,17
"Beiträge zur institutionellen Ökonomie und zur Integration der Sozialwissenschaften, Konzepte einer humanen Wirtschaftslehre",30
"Blickwende in der Technologiepolitik, Naturumgang, Bedürfnisse und räumliche Nähe - Ausgangspunkte für Entwicklungsperspektiven der Region Bergisches Land",30
"Der ""gesäuberte"" Antifaschismus, die SED und die roten Kapos von Buchenwald ; Dokumente",94
Methoden zur Durchlässigkeitssteigerung von Sinterschichten und ein Beitrag zur Klärung des Lochschichtsintervorganges,62
"365. Sitzung am 21. April 1993 in Düsseldorf, Literaturgeschichtsschreibung in Nöten. Überlegungen zur Geschichte der englischen Literatur des 20. Jahrhunderts",30
"30 Gedanken zum Tod, die Methode der Framework Analysis",30
"Die Todesstrafe im Werk Carl Joseph Anton Mittermaiers (1787 - 1867), zur Entwicklungsgeschichte eines Werkbereichs und seiner Bedeutung für Theorie- und Methodenbildung",34
"Denkmale des Industriezeitalters, von der Geschichte des Umgangs mit Industriekultur",60
Die Restrukturierung von Unternehmen aus der Sicht der kreditgebenden Bank,33
Fallsammlung Umwandlungssteuerrecht,34
Ästhetische Strukturen und dichtungstheoretische Konzepte bei Charles Tomlinson,82
Geschichtswissenschaft und Diskursanalyse,63
Partizipation und Engagement in Ostdeutschland,30
"Sozialer Wandel, Raum und Mobilität, empirische Untersuchungen zur Subjektivierung der Verkehrsnachfrage",30
"1860 - 1910, Schriftsteller als Photographen",77
"Der Friede ist keine leere Idee..., Bilder und Vorstellungen vom Frieden am Beginn der politischen Moderne ; [der vorliegende Band geht auf eine Jahrestagung des Arbeitskreises Historische Friedensforschung zurück, die im September 2003 ... in Imshausen stattgefunden hat]",70
"Entwicklung von oben oder Entwicklung von unten?, Soziokulturelle Faktoren der Entwicklung in afrikanischen Gesellschaften",30
Die Effizienz der Conjoint-Analyse zur Reduktion von Antwortverzerrungen in demoskopischen Erhebungen,65
Insolvenzen und Steuern,34
"Shareholder Value Approach versus Corporate Social Responsibility, eine unternehmensethische Einführung in zwei konträre Ansätze",65
"Das Zwölftafelgesetz =, Leges XII tabularum",34
"Form in der Neuen Musik, fünf Kongreßbeiträge",78
"Zeit/Los, zur Kunstgeschichte der Zeit ; [dieses Katalogbuch erscheint anläßlich der Ausstellung ""Zeit/Los - zur Kunstgeschichte der Zeit"" in der Kunsthalle Krems (30. Mai bis 3. Oktober 1999)]",46
"Band V: 1990. B: Katalog, Zentrale Filmografie Politische Bildung",30
Die Drittwirkung internationaler Gerichtsstandsvereinbarungen nach EuGVÜ/EuGVO und LugÜ,34
"Spanien, Deutschland und die ""jüdische Weltmacht"", über Moral, Realpolitik und Vergangenheitsbewältigung",16
"Basiswissen und Modelle, Geschlechtsbezogene Pädagogik an Grundschulen",37
Bericht über den Internationalen Musikwissenschaftlichen Kongress Berlin 1974,78
"Einführung in die Dogmengeschichte des Satzes ""nullum crimen, nulla poena sine lege"", Keine Strafe ohne Gesetz",34
"Emotionale Überlebensstrategien - Werte - Embodiment, Strategisch Behaviorale Therapie (SBT)",61
"Führungsinstrument Mitarbeiterbefragung, Theorien, Tools und Praxiserfahrungen",18
Basiswissen Mikroökonomie,33
Rechts-Handbuch zum E-Government,34
"Theorie und Praxis der Systemischen Familienmedizin, mit 8 Tab. u. 31 Fallbeisp.",33
"Einwanderungsland Deutschland, wie kann Integration aus ethnologischer Sicht gelingen?",30
"E-Mail-Adressen gewinnen, Kampagnen entwickeln und kontrollieren, die passende Software finden, E-Mail-Marketing kompakt",65
Bibel erzählen,37
Die mittelalterliche Stadt in Bayern,94
Die Willensbeteiligung der Arbeitnehmer bei Betriebsinhaberwechsel,34
"Das Einkommensteuergesetz, [Bundesgesetz vom 7. Juli 1988 über die Besteuerung des Einkommens natürlicher Personen ; (EStg 1988)] ; unter Berücksichtigung der Steuerreform II ; mit amtlichen Erläuterungen und Anmerkungen",34
Direkte Demokratie in der innerparteilichen Willensbildung,34
"Scheitern und Biographie, die andere Seite moderner Lebensgeschichten",15
"Vertragliche Weiterveräußerungsbeschränkungen von Fußball-Bundesligatickets, eine Analyse der Rechtswirksamkeit aus AGB-rechtlicher Perspektive",34
"Richtlinien, Sportentwicklung, Sicherheitsförderung ; Horst Hübner zum 60. Geburtstag, Soziale Wirklichkeiten des Sports",37
Einführung in die Literaturtheorie,80
"Familienunternehmen und Unternehmerfamilien, zur Sozial- und Wirtschaftsgeschichte der sächsischen Unternehmer 1850 - 1940 ; [mit 15 Tabellen]",33
"Komplementärer Einsatz aller Verfahren, Mammadiagnostik",61
"Der Kampf um die Krone, Königsdynastien im Mittelalter",94
Einführung in die Fachdidaktik des Ethikunterrichts,37
"Die Rezeption des Artusstoffes in der englischen und amerikanischen Literatur des 20. Jahrhunderts bei Thomas Berger, Marion Zimmer Bradley, E. A. Robinson, Mary Stewart und T. H. White",81
Aufbau und Gewinnung Shephardscher Produktionsfunktionen unter Berücksichtigung empirischer Aspekte,33
Vorlesungen über Riemannsche Flächen,51
"Bildungsaufgaben des physikalischen Unterrichts, Ein Beitrag zum Problem der Stoffauswahl für höhere Schulen",37
"Festschrift zum 70. Geburtstag von Jörg Baetge, Rechnungslegung und Wirtschaftsprüfung",65
"Bedürfnis als Grundkategorie im Liberalismus, Konservatismus und Sozialismus, Bedürfnis und Gesellschaft",33
"Die Erfolgswirkung globaler Marken, eine empirische Untersuchung unter Berücksichtigung kaufentscheidungsbezogener und individueller Einflussfaktoren",65
Fortleben nach dem Tode,29
"Reichskommissariat Ostland, Tatort und Erinnerungsobjekt ; [ ... Band geht zurück auf eine Tagung des Instituts für Schleswig-Holsteinische Zeit- und Regionalgeschichte der Universität Flensburg vom 28. bis 30. Mai 2009]",94
"Aktuelle Daten, Kosten, Trends und Kommentare, Arzneiverordnungs-Report 2013",11
"Fiskus - Verfassung - Freiheit, politisches Denken der öffentlichen Finanzen von Hobbes bis heute",32
"Kooperationsmodelle zur branchenübergreifenden Kompetenzentwicklung, Regionen und Netzwerke",37
"Grundbegriffe der Illokutionslogik, Illokutionäre Kräfte",30
"Eigenart und Methode der Gesellschaft Jesu ; [dem Andenken an Ignatius von Loyola (Ignatius de Loyola) zum 500. Jahrestag seiner Geburt, 1491-1991], Ignatianisch",27
Einfluß der Trocknungsbedingungen beim Schlichten auf die technologischen Eigenschaften und die Entschlichtbarkeit bei Chemiefasern auf Zellulosebasis,50
"Strafrechtsdogmatik in Deutschland und Portugal, ein rechtsvergleichender Beitrag zur Verbrechenslehre und ihrer Entwicklung in einem europäischen Zusammenhang",34
"Georg Weerth, neue Studien",83
"Aufsätze, Die elenden Skribenten",83
"Prekarisierung, Klasse und Geschlecht in der Reinigungsbranche ; eine wissenssoziologische Untersuchung, Schmutz als Beruf",64
"Die Entscheidung über die Auftragsannahme in der Wirtschaftsprüfung, ein qualitätssicherndes Instrument im Rahmen der Jahresabschlussprüfung",65
Allgemeine Anatomie und Bewegungssystem,61
"Edition und Kommentar, Germanus Audebertus, Roma",87
"Eine Bestandsaufnahme des Novellierungsbedarfs im Recht der Transplantationsmedizin, Für ein neues Transplantationsgesetz",61
"Blasphemie in alteuropäischen Gesellschaften 1200-1650, Zungen wie Schwerter",20
"Vom Hund und vom Schwanz, zum Verhältnis von Exekutive und Legislative ; Hannah-Arendt-Lectures und Hannah-Arendt-Tage 2012",34
"Kommentar zum Transportrecht, §§ 407 - 475h HGB, CMR, WA und ADSp",34
"Auguste Comte, die Macht der Zeichen",30
"Deutsche unter sich, Politik mit dem Grundvertrag",32
"Erlebnis Stadtpark, Nutzung und Wahrnehmung urbaner Grünräume",30
"Designer Profile 2006/2007, Graphic+MultiMedia Design: Deutschland, Österreich, Schweiz/Gestalter Stellen Sich vor Germany, Austria, Switrzerland/Designers Present Themselves",74
"Konzepte und Methoden im interkulturellen Setting, Psychotherapeutische Versorgung von geflüchteten Menschen",61
"Kindersklaven - Sklavenkinder, Schicksale zwischen Zuneigung und Ausbeutung in der Antike und im interkulturellen Vergleich ; Beiträge zur Tagung des Akademievorhabens Forschungen zur Antiken Sklaverei (Mainz, 14. Oktober 2008)",30
"Restrukturierung von Kapitalgesellschaften, ein Rechtsvergleich der Insolvenzrechtsreformen in Deutschland und Japan",34
"De libero arbitrio, Über den freien Willen =",12
Die Theaterstücke,83
"F. G. Klopstock als historischer Dichter und Denker, Freiheit und Geschichte",83
Die Jesusgeschichte des Matthäus,22
"Der antike Roman, eine Einführung",88
"Arbeitsbuch zur Literaturtheorie seit 1970, Theorie - Literatur - Praxis",80
"Liturgie vom Frühen Mittelalter zum Zeitalter der Konfessionalisierung, Studien zur Geschichte des Gottesdienstes",23
"Konzepte der Berufsbildung im Vergleich, Zur Vereinbarkeit von Competency-Based Training (CBT) und Berufsprinzip",37
"Friedensmacht Europa, dynamische Kraft für Global Governance?",32
Deutsch-französisches Glossarium finanzieller und wirtschaftlicher Fachausdrücke,33
"Das mittelenglische Wortfeld schlecht/böse, synchronisch-diachronische Darstellung seiner semantischen Struktur",42
"Adipositas - kein Thema rund um die Geburt?, Gesundheit und Wohlbefinden in peripartalen Phasen",61
"Diskurs-Inszenierungen, Zur Struktur politischer Vermittlungsprozesse am Beispiel der „Ökologischen Steuerreform“",32
"Die Semantik des Unbekannten, historische Bedeutungswörterbücher im 19. Jahrhundert - Schmitthenner und Weigand",43
Die Lade Jahwes im Alten Testament und in den Texten vom Toten Meer,22
Motivation in der Klasse,37
"Deutschland und Großbritannien im Vergleich, Verfassungspolitik und Verfassungswandel",32
"Literatur und Wissen, theoretisch-methodische Zugänge",80
