Title,Class
Kernresonanzspektroskopische Untersuchungen auf dem Gebiet der präparativen Chemie höherer Silane,5
"Kompendium des modernen christlich-freiheitlichen Konservatismus, Konservative Bilanz der Reformjahre",3
"Europäische Öffentlichkeit und Sprachpolitik, Integration durch Anerkennung",3
Temperaturfunktionen zur Prüfung selbsttätiger Brandmeldesysteme,6
"Unterricht(en) macht glücklich, die Kunst des Lehrens ; Kunst des Lehrens",3
"Ausstellung Bauhaus-Archiv Berlin, 5.5.-7.7.1985, Städt. Galerie im Lenbachhaus München, 28.8.-3.11.1985, Kunsthalle Bremen, 17.11.1985-5.1.1986, Paul Klee als Zeichner 1921-1933",7
"Grundlagen einer Methodologie der Sprachbeschreibung, kritische Untersuchungen zur Einheit von Linguistik und Literaturwissenschaft",4
"Essays zum Werk, Rolf Hochhuth, Eingriff in die Zeitgeschichte",8
Erfolgreich recherchieren - Anglistik und Amerikanistik,0
"Islam in Europa, religiöses Leben heute ; ein Portrait ausgewählter islamischer Gruppen und Institutionen",2
"Dichtungsmaschine aus Bestandteilen, Konrad Bayers Werk in einer Kulturgeschichte der frühen Informationsästhetik",8
Deutsch üben fürs Studium,4
"Eine kritische Analyse der Internationalisierung aus Sicht nicht kapitalmarktorientierter Unternehmen, Zur Zukunft der externen Rechnungslegung in Deutschland",3
"Logos und Praxis, Sparta als politisches Exemplum in den Schriften des Isokrates",8
"Biosubstanzen, Trennmethoden, Strukturanalytik, Applikationen, Instrumentelle Analytik und Bioanalytik",5
"Vereinbarungen anläßlich der Ehescheidung, die vertragliche Regelung der zivil-, steuer- und sozialrechtlichen Folgen",3
"Gutenberg-Preis der Stadt Mainz und der Gutenberg-Gesellschaft, verliehen an Lotte Hellinga-Querido, London, am 24. Juni 1989",6
"Grundlagenkritik preistheoretischer Modelle, dargestellt an Informationsannahmen in Modellen vollkommener Konkurrenz",3
"Sakralität zwischen Antike und Neuzeit, [... Vorträge, die am 15. und 16. Februar 2004 bei einer Tagung im Kloster Banz (Oberfranken) gehalten wurden]",9
Der bürgerliche Realismus,4
"Unsere sprachlichen Nachbarn in Europa, die Kontaktbeziehungen zwischen Deutsch und seinen Grenznachbarn",4
"Untersuchungen zu den dramaturgischen Modellen der Kindervorstellungen in Deutschland bis 1917, Von der Komödie für Kinder zum Weihnachtsmärchen",8
"Die Etrusker, Geschichte, Religion, Kunst",9
"Festschrift für Reinhard Thöle : mit einem Anhang: Dokumentation der theologischen Gespräche „Tübingen II“ zwischen Evangelischer Kirche in Deutschland und Orthodoxer Bischofskonferenz, Im Dialog mit der Orthodoxie",2
"Dynamik und Psychotherapie, Perversion als Straftat",6
"Organismus als Zellenstaat, Rudolf Virchows Körper-Staat-Metapher zwischen Medizin und Politik",6
Neue Musik seit 1945,7
"Anforderungen an eine europäische Einzelfallentscheidung, Der ""Verwaltungsakt"" nach deutschem und nach spanischem Recht",3
"Verfahren der qualitativen Sozialforschung, Überblick und Alternativen",3
"1662/1667, Dramen",8
"Die eindimensionale Organisation, gelebte Praxis in der Arbeitsverwaltung als Perspektive der Personalentwicklung",3
Versicherungsmärkte,3
"Band 2: Gestalten des digitalen Zeitalters, Einführung in die Wirtschaftsinformatik",6
Alternative Wirtschaftspolitik,3
"Polen und kein Ende!, die polnische Künstlerkolonie in München im Spiegel der deutschen Kunstkritik (1863-1914)",7
"Geschäftsmodelle in Zeiten der Medienkonvergenz, Vom Zeitungsverlag zum Medienhaus",6
Religionsunterricht und säkularer Staat,2
"Festschrift für Volkmar Mehle, zum 65. Geburtstag am 11.11.2009",3
"Globales Netz und globale Politik?, Politische Antworten auf Globalisierung am Beispiel des Internet",0
Weiterbildung und Gerechtigkeit,3
"Für Hörer Aller Fakultäten, Psychologische Vorlesungen",1
"Berufliche Handlungskompetenz und Sport, Konzept zur Kompetenzentwicklung und Gesundheitsförderung durch das Fach Sport an Berufsschulen",6
Vorläufiger Rechtsschutz im Verwaltungsstreitverfahren,3
Strategisches Marketing für Publikumszeitschriften,0
"Emanuel Gottlob Leutze, Von der Rems zum Delaware",7
"Rechtspflichten im Verfassungsstaat., Verfassungs- und verwaltungsrechtliche Aspekte der Dogmatik öffentlich-rechtlicher Pflichten Privater.",3
"König der Goten - Herrscher der Römer : eine Biographie, Theoderich der Große",9
"Pharisäer, Sadduzäer, Essener",2
"Beobachtungen, Notizen, Erlebnisse, Moskauer Tagebuch",3
"Ergänzung oder Alternative?, Problemorientierter Religionsunterricht und Symboldidaktik",2
"Aktionen und Reaktionen im deutsch-amerikanischen Vergleich, Testfolgen im Bildungsbereich",3
Die Grundlagen der Beurteilung statischer Arbeit,3
"Benzin, Benzinersatzstoffe und Mineralschmiermittel ihre Untersuchung, Beurteilung und Verwendung",5
"Narzissmus und illusionäre Existenzform, zu den Bekenntnissen des Hochstaplers Felix Krull",8
Die Harmonik bei Johannes Brahms,7
"Grundlagen und Anwendungsbereich des Parlamentsrechts, zur Übertragbarkeit parlamentsrechtlicher Grundsätze auf Selbstverwaltungsorgane, insbesondere in der Kommunal- und Hochschulverwaltung",3
"Europäisches Patenübereinkommen, Kommentar",3
"Erlebte Lieder, eine Analyse handschriftlicher Liederaufzeichnungen des 19. Jahrhunderts",8
Meister der Modezeichnung,7
"Beziehungserfahrung und Bildungstheorie, die klassische Bildungstheorie im Lichte der Briefe Caroline und Wilhelm von Humboldts",3
"Business Process Modeling 2010, Modellierung von ausführbaren Geschäftsprozessen mit der Business Process Modeling Notation",6
"Babysimulatoren in der pädagogischen Praxis, Zwischen Kinderwunsch und Kinderschutz",6
"Perspektiven und Anwendungen, Texttechnologie",0
Die gemeinschaftsrechtskonforme Auslegung des deutschen Rechts,3
Die Mehrsprachigkeit des Menschen,4
Stochastik für das Lehramt,5
"Theorie der Wirtschaftswerbung, ein Beitrag zum Wissenschafts-Praxis-Transfer",6
Kurzes Lehrbuch der Zoologie,5
"Erschwerte Kommunikation und ihre Analyse, [dokumentiert Vorträge der Arbeitsgruppe Erschwerte Kommunikation und Ihre Analyse, die im Rahmen der 7. Jahrestagung der Deutschen Gesellschaft für Sprachwissenschaft (DGfS) vom 27.2. - 1.3.1985 in Hamburg von den Herausgebern organisiert worden ist]",6
"Eine Studie zum Nicht-Verbleib von Elementarpädagoginnen und -pädagogen mit Migrationshintergrund, Von Sprachdefiziten und anderen Mythen",3
"Gelassenheit statt Burnout, Nicht ärgern - ändern!",6
"Beiträge zur Geschichte der Metropolregion Rhein-Neckar im Industriezeitalter, Stadt, Land, Heimat",9
"Literatur und Interesse, eine politische Ästhetik mit zwei Beispielen aus der englischen Literatur",8
"Das Talent, Deutsch zu schreiben, Goethe - Schiller - Thomas Mann",4
"Zeichen der Freiheit, das Bild der Republik in der Kunst des 16. bis 20. Jahrhunderts : 21. Europäische Kunstausstellung unter dem Patronat des Europarates ; Bernisches Historisches Museum, Kunstmuseum Bern, 1. Juni bis 15. September 1991",7
"Changemanagement im Rahmen einer Verwaltungsfusion, Ein empirischer Fallvergleich am Beispiel von Kreiskirchenämtern in der EKvW",3
"Angewandte Hydraulik, Aufgaben aus dem Wasserbau",5
Deutschland am Vorabend der großen Krise,3
Jeder hat das Recht,7
"Bildungsstandards für die Grundschule: Mathematik konkret, mit CD-ROM ; [Aufgabenbeispiele, Unterrichtsanregungen, Fortbildungsideen]",3
"Wegmetaphorik im Alten Testament, eine semantische Untersuchung der alttestamentlichen und altorientalischen Weg-Lexeme mit besonderer Berücksichtigung ihrer metaphorischen Verwendung",2
Gewalt : Faszination und Ordnung,7
"Internationales Gesellschaftsrecht in Japan, im Vergleich mit dem Internationalen Gesellschaftsrecht in der EU und in Deutschland",3
Wehrerziehung und vormilitärische Ausbildung der Kinder und Jugendlichen in der DDR,3
"Rechte und Pflichten des Soldaten, ein Leitfaden zum materiellen Disziplinarrecht in den Streitkräften",3
Deutschunterricht am Gymnasium - was kann die Sprachwissenschaft leisten?,4
"BREXIT aus Versehen, Europäische Union zwischen Desintegration und neuer EU",3
Die religiös-politischen Oppositionsparteien im alten Islam,2
"Barock im Banat, eine europäische Kulturlandschaft",7
"Ehe und Familie, Lernorte des Glaubens",2
"Das ""Menschenbild des Grundgesetzes"" in der Rechtsprechung des Bundesverfassungsgerichts",3
"Framework für die Java-Entwicklung, Spring 3",0
"Netz, vom Spinnen in der Kunst ; [diese Publikation erscheint anlässlich der Ausstellung ""Netz. Vom Spinnen in der Kunst"", 28. Juli - 16. November 2014 ; eröffnet am 27. Juli 2014 zum Auftakt der 10. Internationalen Tagung der Society for Emblem Studies, ausgerichtet vom Kunsthistorischen Institut der Christian-Albrechts-Universität zu Kiel] = Nets ; weaving webs in art ; [this catalog is published on the occasion of the Exhibition ""Nets: Weaving Webs in Art"", July 28 - November 16, 2014 ; the opening on July 27, 2014 launches the Tenth International Conference of the Society for Emblem Studies, organized by the Kunsthistorisches Institut of the Christian-Albrechts-Universität zu Kiel]",7
"Lokale Identität und Gemeindegebietsreform, der Streitfall Ermershausen ; empirische Untersuchung über Erscheinungsformen und Hintergründe örtlichen Protestverhaltens in einer unterfränkischen Landgemeinde",9
"Eine Studie zu der Relevanz einer Praktik für das Organisieren von Folgeleistungen, Plündern in Gallien 451-592",9
"Hegels ""Phänomenologie des Geistes"", ein systematischer Kommentar",1
Die Kennzeichnung der ökologischen Konstitution von Gehölzen im Hinblick auf den Wasserhaushalt,5
Das italienische Kunstlied der Romantik,7
"Begriff und Struktur der Novelle, linguistische Betrachtungen zu Boccaccios ""Falken""",8
"Medizinischer Wortschatz, Terminologie kompakt",6
"Fallstudienuntersuchungen, Modellentwicklung, Gestaltungsempfehlungen, Sanierung mittelständischer Unternehmungen durch Private Equity-Gesellschaften",6
"Roadmovies in der Romania ; [Sammelband zu Kongress der Sektion III.7 ""Roadmovies in der Romania"" des 31. Romanistentags () 27.09.-1.10.2009 in Bonn], Transgression und Selbstreflexion",7
Schuld und Umkehr in den Weltreligionen,2
Die Weltmetallwirtschaft im industriellen Entwicklungsprozeß,3
"Globalisierung, Europäisierung, Regionalisierung, unter besonderer Berücksichtigung ihrer Erscheinungsformen und Auswirkungen im östlichen Europa",3
"Heinrich Heine in deutschen Literaturgeschichten, eine Rezeptionsanalyse",8
"Referate der Tagung vom 17. Februar 2009 in Zürich, Öffentliche Unternehmen zwischen Politik und Markt",3
"Streitpunkte, heutige und künftige Kontroversen um den Nationalsozialismus",3
Lernkontrollen im politischen Unterricht,3
"Aufklärung im Großen und Ganzen, Grundaufklärung und Basiswissen als Zurechnungsebenen eines Haftungssystems für medizinische Aufklärungsfehler, Die medizinische Grundaufklärung",3
"Integriertes Marketing, Strategie, Organisation, Instrumente",6
"Philologische Untersuchungen, gewidmet Elfriede Stutz zum 65. Geburtstag",4
"Bestandsaufnahme: Film- und Fernsehwissenschaft in der Bundesrepublik Deutschland, Dokumente einer Tagung",7
"Chronik jüdischen Leidens, Jeder Tag ein Gedenktag",9
Der Nationalsozialismus im österreichischen Roman 1945 - 1969,8
"Booms Ende, Erzählungen",8
"Snowsport Austria, die österreichischen Skischulen",7
"Grundzüge der Volkswirtschaftslehre, Makroökonomik und Mikroökonomik",3
"Musik und Theater im ""Rosenkavalier"" von Richard Strauss",0
Bibliographie zur Geschichte der Einbandkunst von den Anfängen bis 1985,0
"1846 - 2012, Handbuch der Kardinäle",2
Die Entwicklung des Kameralprozesses nach den Ordnungen von 1495 bis 1555,3
"Didaktik, Forschung, Theorie, Geschichtswissenschaft",9
"Inaugural-Dissertation zur Erlangung der Doktorwürde in der Medizin, Chirurgie und Geburtshilfe der Hohen Medizinischen Fakultät der Georg August-Universität zu Göttingen, Vergleichende Leitfähigkeitsmessungen an Narkotisierten Muskel- und Bindegewebs-Membranen",6
Preußisches Verwaltungsrecht (Praktischer Teil),3
"Aspekte und Probleme romanischer Sprachgeschichte, Von Rom zur Romania",4
"Fachkommunikation als interdisziplinäre Herausforderung, Wirtschaftsalltag und Interkulturalität",1
"Elternarbeit in Jugendhilfe, Kita und Schule, Erfolgreich erziehen helfen",3
"Akademiker in Uniform, Hochschulreform in Militär und Gesellschaft",3
"Handbuch für Radsport, [Fahrtechnik & Taktik, Training & Ernährung, Physiologie & Psychologie]",7
Fachanwaltskommentar Wohnungseigentumsrecht,3
"100 Jahre Verwaltungsgericht des Kantos Bern = La @justice administrative bernoise, histoire et acutalité ; 100 ans du Tribunal administratif du canton de Berne, Bernische Verwaltungsgerichtsbarkeit in Geschichte und Gegenwart",3
Metamorphose - sexuelle Sozialisation in der weiblichen Pubertät,3
"Akzeptanz und Nutzungsmöglichkeiten, Bildschirmtext im Bereich privater Haushalte",3
Römische Kollegien und deutsche Geschichtswissenschaft im 19. und 20. Jahrhundert,9
"2 Theaterstücke, Sappa. Die Schweine",8
"Überwachtes Wohnen, Überwachungsmaßnahmen im Wohnumfeld am Beispiel Bremen/Osterholz-Tenever",7
"Naturgesetz in der Vorstellung der Antike, besonders der Stoa, eine Begriffsuntersuchung",1
"Fragmente zu einer pädagogischen Theorie der Schule, erziehungswissenschaftliche Perspektiven auf eine Leerstelle",3
"Berliner Lehrerbildung nach dem Zweiten Weltkrieg, die Pädagogische Hochschule im bildungspolitischen Kräftespiel unter den Bedingungen der Vier-Mächte-Stadt (1945 - 1958)",3
"Das Konzept der Region in der beruflichen Bildung, theoretische und empirische Befunde einer Untersuchung regionaler Aspekte in der beruflichen Erstausbildung",3
"Qualitätsentwicklung an Schulen des Gesundheitswesens, eine theoretische und praktische Handreichung",6
"Völkermord in Deutsch-Südwestafrika, der Kolonialkrieg (1904 - 1908) in Namibia und seine Folgen",9
"Entstrukturierte Klassengesellschaft?, Klassenbildung und Strukturen sozialer Ungleichheit im historischen Wandel",0
Das Bankgeheimnis als Abtretungsverbot,3
"Fallbeispiele - Trends - Technologien, Verpackungsmarketing",6
"Einführung in die frühromantische Ästhetik, Vorlesungen",1
"Kunst-, Literatur-, Kulturgeschichte, Räume und Lebensstile im 18. Jahrhundert",9
"It's good to be back, e. Outsider u. seine dt. Leser ; d. Rezeption Charles Bukowskis im dt. Sprachgebiet (1968 - 1986)",8
"Methoden transdisziplinärer Forschung, ein Überblick mit Anwendungsbeispielen",0
"Literarisches Verstehen mit narrativen Computerspielen, eine empirische Studie zu den Potenzialen der Vermittlung von literarischer Bildung und literarischer Kompetenz mit einem schüleraffinen Medium",4
"Die Dekoration der Gewalt, Kunst und Medien im Faschismus",7
Die Internierungs- und Arbeitslager in Bayern 1945 - 1952,3
Betriebswirtschaftliche Kennzahlen und Kennzahlen-Systeme,6
"Ad Pirvm (Hrušica), spätrömische Passbefestigung in den Julischen Alpen ; der deutsche Beitrag zu den slowenisch-deutschen Grabungen 1971-1973",9
"Gewusst wo! - Wissen schafft Räume, die Verortung des Denkens im Spiegel der Druckgraphik ; [Ausstellung im Gutenberg-Museum, 31.10.2008 bis 29.03.2009]",5
"Analysen und Anmerkungen zur Kompositionstechnik ; mit aufführungspraktischen und theologischen Notizen, Johann Sebastian Bach - Johannes-Passion, BWV 245",7
"Musik und Austromarxismus, zur Musikrezeption der österreichischen Arbeiterbewegung im späten Kaiserreich und in der Ersten Republik",7
"Ich könnte alles tun, wenn ich nur wüsste, was ich will",1
"Das Diskriminierungsverbot von Art. 8 Abs. 2 BV als besonderer Gleichheitssatz, unter besonderer Berücksichtigung der völkerrechtlichen Diskriminierungsverbote einerseits und der Rechtslage in den USA, in Deutschland, Frankreich sowie im europäischen Gemeinschaftsrecht anderseits",3
"Sozialistische Warenproduktion und Betriebswirtschaftslehre, zur Entwicklung der Unternehmen und der Unternehmenstheorie im Sozialismus sowjetischen Typs",6
"Perspektiven durch Retrospektiven, wirtschaftsgeschichtliche Beiträge ; Festschrift für Rolf Walter zum 60. Geburtstag",3
Der Schutz der gewerblich tätigen Kinder und jugendlichen Arbeiter,3
"Einführung in die Ernährungslehre, mit 228 Tabellen",6
"Evolutionäre Erkenntnistheorie, angeborene Erkenntnisstrukturen im Kontext von Biologie, Psychologie, Linguistik, Philosophie und Wissenschaftstheorie",1
Die strategische Ausrichtung der Internen Revision in Kreditinstituten,3
"Bestrebungen insbesondere auf europäischer Ebene und ihre Verwirklichung im deutschen Recht, Reform der Produkthaftung",3
"Heeres-Munitionsanstalt Lübbecke, Vorgeschichte der Stadt Espelkamp",9
"Sprachpsychologie, ein Beitrag zur Problemgeschichte und Theoriebildung",4
"Der Hildesheimer Mariendom, Kathedrale und Welterbe",7
"Perspektiven einer neuen supranationalen Rechtsform, Societas Privata Europaea",3
"Schwimmarten lernen, Grundlagen trainieren",7
"Dynamik der Geschlossenheit, eine Theoriefigur der späten Moderne und ihre Entfaltung bei Hans Blumenberg",3
"Migrantinnen zwischen Selbsterfindung und gelehrter Hoffnung, Unzeitgemäße Utopien",3
"Vom Leiden zur Lehre, der dritte Redegang (Hiob 21 - 27) und die Redaktionsgeschichte des Hiobbuches",2
"Jugend ’92, Lebenslagen, Orientierungen und Entwicklungsperspektiven im vereinigten Deutschland. Band 1: Gesamtdarstellung und biografische Porträts",3
"Handbuch der deutschen Konnektoren 2, Semantik der deutschen Satzverknüpfer",4
"Eine zukunftsorientierte Fallstudie zur nachhaltigen Siedlungsentwicklung, Transfer sozialer Innovationen",3
"2. Bundeskongreß für politische Bildung Berlin 1984, Jugend, Politik und politische Bildung",3
"Nicht-reine synthetische Urteile a priori, ein Problem der Transzendentalphilosophie Immanuel Kants",1
"Kloster und Bildung im Mittelalter, [gemeinsame Tagung des Klosters Ebstorf und des Max-Planck-Instituts für Geschichte, Germania Sacra, vom 17. - 21. März 2004 im Kloster Ebstorf]",2
Formelsammlung der Wahrscheinlichkeitsrechnung und Statistik,5
"Theorie und Praxis, Vergleichende Literaturwissenschaft",8
"Heilpflanzen der Traditionellen Europäischen Medizin, Wirkung und Anwendung nach häufigen Indikationen",6
"Die Umkehr, deutsche Wandlungen 1945 - 1995",9
"Stifterbilder in Flandern und Brabant, stadtbürgerliche Selbstdarstellung in der sakralen Malerei des 15. Jahrhunderts",7
Der verfassungsrechtliche Rahmen der Pressefusionskontrolle,0
"Ethik und Moral in der Sozialen Arbeit, wirkungsorientiert - kontextbezogen - habitusbildend",3
"Soziale Lage und Lebensstil, eine Typologie",1
"Die Geschichte einer innigen Wechselbeziehung, Erde und Leben",5
"Der Geist von Turin, Pavese, Ginzburg, Einaudi und die Wiedergeburt Italiens nach 1943",0
Lexikon der chinesischen Literatur,8
"Beiträge zu Luhmanns Theorie sozialer Systeme, Sinn, Kommunikation und soziale Differenzierung",3
Demokratie-Lernen in der Schule,3
"Ausländer in der Medina von Marrakech, Tausendundein Fremder im Paradies?",3
Die Schlacht auf dem Lechfeld,9
"ein Beitrag zur Unterrichtsforschung im Religionsunterricht an berufsbildenden (gewerblich-technischen) Schulen, Ästhetische Kompetenz und religiöse Lernprozesse",2
"Die Store Brand, Einkaufsstätten als Marken verstehen, aufbauen und steuern",6
"Textsortenlehre, Gattungsgeschichte",8
"Konzepte zur Gewaltprävention in Schulen, Prävention und Intervention",3
"Geschichte einer Verfolgung, Hexenwahn",9
"Die Wahl der Arbeiterausschüsse und der Angestelltenausschüsse nach § 11 des Gesetzes über den vaterländischen Hilfsdienst vom 5. Dezember 1916 in Preußen und denjenigen Bundesstaaten, deren Ausführungsbestimmungen mit den preußischen übereinstimmen (vgl. Seite 7 Anm. 2), Gemeinverständliche Erläuterung",3
"Die Entwicklung des Denkens, entwicklungslogische Modelle in Psychologie und Soziologie",1
"Rechtliche Fragen des Dopings, [Konstanzer Arbeitskreis für Sportrecht ... Herbsttagung 1985 ... vom 31. Oktober bis 2. November ... an der Deutschen Sporthochschule Köln]",3
"Kreuzwege, die Hohenzollern und die Konfessionen, 1517 -1740",9
"Die medizinische Versorgung von Menschen ohne Papiere in Deutschland, Studien zur Praxis in Gesundheitsämtern und Krankenhäusern",3
Das Streichduett in Wien von 1760 bis zum Tode Joseph Haydns,7
Handbuch Dieselmotoren,6
"Das Falken- und Hundebuch des Kalifen al-Mutawakkil, ein arabischer Traktat aus dem 9. Jahrhundert",0
"Aufsätze, Reden, Gespräche",8
"Durcheinandertal, Roman",8
"Kirche im Wandel, Rückbau, Umbau und Neubau kirchlicher Institutionen",2
"Eros und Distanz, Untersuchungen zu Asklepiades in seinem Kreis",8
"L' état de la poésie aujourd'hui, Perspektiven französischsprachiger Gegenwartslyrik",8
"Aktuelle Daten, Kosten, Trends und Kommentare, Arzneiverordnungs-Report 2014",6
"Gärten der Musen und Grazien, Mensch und Natur im niederländischen Humanistengarten ; 1522 - 1655",7
"Migration und Entwicklung, geographische Perspektiven",3
"Partizipation und Engagement im Netz, neue Chancen für Demokratie und Medienpädagogik",3
Die elektronische Datenverarbeitung im Versicherungsbetrieb,5
"Deutsche Literatur im Mittelalter, Kontakte und Perspektiven ; Hugo Kuhn zum Gedenken",8
"Und das ist Kunst?!, eine Qualitätsprüfung",7
"Die EMRK und das europäische Verbot der Folter (Art. 3) in der deutschen Rechtsordnung, wirksame Grenze des staatlichen Umgangs mit Festgenommenen und Inhaftierten?",3
"Deutsch - Englisch, Englisch - Deutsch = Dictionary of chemistry, Wörterbuch der Chemie",4
"Die deutsche Landschaft stirbt, zerschnitten, zersiedelt, zerstört",3
"Auf Lenaus Spuren, Beiträge zur österreichischen Literatur",8
"Gedichte sind Musik, musikalische Analysen von Gedichten aus 800 Jahren",7
Studien zum Deutschen aus kontrastiver Sicht,4
"Haftung und Paarbeziehung, ein Beitrag zu den Rechtspflichten in familienrechtlichen Lebensgemeinschaften und den Haftungsfragen im Innen- und Außenverhältnis",3
"Handbuch zur steuerlichen Abwicklung des Erbfalls, Nachlass und Erbe im Steuerrecht",3
"Europa auf dem Weg zu einheitlichem Zivilrecht, Gewährleistung und Verbraucherschutz",3
"11. 9. 2001 ; Hintergründe, Folgen, Perspektiven, Ein Tag im September",9
"Kindheit - ein Begriff wird mündig, miteinander wachsen statt erziehen",3
AGB-Kontrolle im Arbeitsrecht,3
"Referate des Eutiner Symposiums 1986 anläßlich des 200. Geburtstages von Carl Maria von Weber, Weber - jenseits des ""Freischütz""",7
"(1950 - 1962), Das Kino der Bundesrepublik Deutschland als Kulturindustrie",7
Steueroasen,3
"Deutschlandbilder, die Wiederkehr der Geschichte als Film",7
"Räumliche und soziale Faktoren bei der Annahme von Impfungen in der Nord-West-Provinz Kameruns, ein Beitrag zur medizinischen Geographie in Entwicklungsländern",6
Verdichtete Gase zur Extraktion und Raffination,5
"1945-1975, Die französische Heine-Forschung",8
Kähler Differentials,5
"Englischerwerb in der Grundschule, ein Studien- und Arbeitsbuch",3
Rechtmäßiges Alternativverhalten im haftungsbegründenden Zurechnungszusammenhang,3
"(1956 - 2006) ; fünfzig Jahre Geschichtsforschung, Das Max-Planck-Institut für Geschichte",9
"Franz Kafka, [Leben, Werk, Wirkung]",8
"August Stauda, ein Dokumentarist des alten Wien",7
"Das deutsche Ladenschlußgesetz auf dem Prüfstand, binnenhandels- und wettbewerbspolitische sowie beschäftigungspolitische und arbeitsrechtliche Überlegungen",3
"25 Jahre Peter Weiss, Die Ästhetik des Widerstands, Diese bebende, zähe, kühne Hoffnung",8
"Einführung und exemplarische Analyse, Probleme der Textlinguistik",4
"Macht, Reform, Kunst, die Kaiserliche Akademie der Künste in St. Petersburg",7
"Kommunikative Freiheit, interdisziplinäre Diskurse mit Wolfgang Huber",3
"die Anleitung zur aktiven Patientin ; mit 25 Tabellen, herausnehmbarem Therapietagebuch, sowie einer Laufkarte zum idealen Diagnoseablauf, Über-Lebensbuch Brustkrebs",6
Produktivitätspotenziale elektronischer Beschaffung in der Landwirtschaft Kameruns: technische und organisatorische Folgerungen,6
"Rheinland-Pfalz, Saarland",9
"Entstehung, Ästhetik, Aneignung und Faszination aufgezeichneten Computerspielhandelns, Phänomen Let´s Play-Video",3
Theorie und Praxis der linearen Integralgleichungen 2,5
"Open Access im Wettbewerbsrecht, elektronische Produkte von Universtätsverlagen und Privatverlagen im Wettbewerb",0
"Die Ultraschallsprechstunde, eine Ethnografie pränataldiagnostischer Situationen",3
Reclams Film-Führer,7
Die Bedeutung des Geldes für die Geschichte der griechisch-römischen Welt. Anhang: Welche Folgen hatte der Gebrauch der Schrift,6
"Leiblichkeit in der Pflege von Menschen mit Demenz, zum Umgang mit anspruchsvollen Pflegesituationen im Klinikalltag",6
"Praktischer Strahlenschutz, eine Einführung in die Technik des Schutzes vor ionisierenden Strahlen für Nichtphysiker",6
"Hexenjagd, die Geschichte der Hexenverfolgung in Europa",9
"Der Ton macht die Physik, Die Wissenschaft von Klängen und Instrumenten",6
"Planung und Wirklichkeit, e. Unters. von strukturalen Beziehungen zwischen Entwurf u. Vollzug von Unterricht",3
"Erfahrungen mit Schulautonomie, das Beispiel der Freien Waldorfschulen",3
"Ernst Blochs Kritik der marxistisch-leninistischen Rechtstheorie, Freiheitsrechte und soziale Emanzipation",3
Der Aufstand,8
Systematische Erschließung in deutschen Öffentlichen Bibliotheken,0
Sortimentsstrategien in Industrie und Handel,3
Sozialismus und Arbeiterklasse in der Volksrepublik Polen,3
"Jesus und die Führer Israels, Studien zu den sog. Jerusalemer Streitgesprächen",2
"Kurzkommentar ; mit Novelle 2009 ; unter besonderer Berücksichtigung des Rechtes der Europäischen Union, Tiroler Grundverkehrsgesetz",3
"Band 1, Das Mediensystem der Bundesrepublik Deutschland",3
"Den Geldschleier lüften!, Perspektiven auf die monetäre Ordnung in der Krise",3
"Studien zur mittelalterlichen Gestaltungspraxis und zur Methodik ihrer Erschließung am Beispiel baugebundener Skulptur, Werkprozess – Wahrnehmung – Interpretation",7
"Markenrecht, ein Leitfaden für die Praxis",3
"Ideen- und Problemgeschichte der Sprachwissenschaft, mit besonderer Berücksichtigung des 19. und 20. Jahrhunderts",4
Das Vertragsrecht bei Adam Smith,3
Samsung Galaxy S 4 For Dummies,6
"Einlagenrückgewähr und finanzielle Unterstützung im Falle erwerbsfinanzierender Fusion, Merger Buyout einer Aktiengesellschaft",3
"Politische Anwälte?, die Verteidiger der Nürnberger Prozesse",9
"Aufsätze zur Erkenntnis- und Wissenschaftslehre, Wirtschaftstheorie und Wissen",3
Studien zur Geschichte des Klavierwalzers,7
12 x 12 Schlüsselkonzepte zur Mathematik,5
"Staatslehre und Staatsbildung, die Staatswissenschaft an der Universität Halle im 18. Jahrhundert",3
"Grundlagen der Ethik, philosophisch-theologische Perspektiven",2
"Grenzüberschreitende Unternehmenssanierung im Lichte der EulnsVO, unter Berücksichtigung der Entwicklungen im deutschen, österreichischen, englischen und spanischen Insolvenzrecht",3
"Der Tod Jesu im Lukasevangelium, eine redaktionsgeschichtliche Untersuchung zu Lk 23",2
Das Tagebuch des Ismāʿīl al-Maḥāsinī - zum Verfasser und einigen Aspekten des Inhalts,2
"Das Klagerecht regionaler Gebietskörperschaften im Europarecht, eine Untersuchung der Rechtsprechung der Gemeinschaftsgerichte und der Forderung nach einem Klagerecht für Regionen der Europäischen Union",3
"Schreibprozesse im medialen Wandel, ein Studienbuch",8
Sichere Geldanlage,3
"Das wirtschaftliche Krankenhauslaboratorium, Leistung und Kosten",6
"Johann Sebastian Bach, Carl Philipp Emanuel Bach, Wolfgang Amadé Mozart, Ludwig van Beethoven, Fanny Hensel, So könnte es gewesen sein - Musikergeschichten",7
"Verständnis von Täterschaft im Kontext von Krieg und Flucht, zwischen gesellschaftlicher Verantwortung und individueller Schuld",1
"Beiträge aus Wissenschaft und Praxis, Rechnungslegung, Steuern, Corporate Governance, Wirtschaftsprüfung und Controlling",1
Kindliche Sozialisation und Sozialentwicklung,0
"Materialienbuch, Max von der Grün",8
"Der Faschismus in Europa, Wege der Forschung",9
"Kommunikation und Verständigung mit demenzkranken Menschen, Spurenlesen im Sprachdschungel",6
